,Name Romaji,Name Native,Name English,Synonyms,Format,Chapter Count,Volume Count,Status,Start Date,Start Year,End Date,Average Score,Mean Score,Popularity,Favorites,Source,Genre_One,Genre_Two,Genre_Three,Tag_One,Tag_Two,Tag_Three,Rating 10,Rating 20,Rating 30,Rating 40,Rating 50,Rating 60,Rating 70,Rating 80,Rating 90,Rating 100,Rating Rank,Rating Number,Popularity Rank,Popularity Number,Related 1 Type,Related 2 Type,Has Anime,Anime Release Date,Name Word Count,Link
0,Isekai Shokudou,異世界食堂,Restaurant to Another World,ยินดีต้อนรับสู่ร้านอาหารลับต่างโลก,Light Novel,,,Releasing,"Feb 28, 2015",2015,,62,79,710,15,Original,Fantasy,Slice of Life,,,,,1,,,1,,6,11,18,14,11,,,,,TV · Finished,Manga · Finished,True,2017.0,2,https://anilist.co/manga/98910/Isekai-Shokudou/
0,Oda Nobuna no Yabou,織田信奈の野望,,"Oda Nobuna's Ambition
จอมนางอหังการ โอดะ โนบุนะ",Light Novel,144,22,Finished,"Aug 31, 2009",2009,"Jun 20, 2019",62,75,708,16,Original,Comedy,Romance,,,,,,,1,,2,7,23,30,8,8,#18 Highest Rated 2009,18.0,#14 Most Popular 2009,14.0,TV · Finished,Manga · Finished,True,2012.0,4,https://anilist.co/manga/61509/Oda-Nobuna-no-Yabou/
0,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",経験済みなキミと、 経験ゼロなオレが、 お付き合いする話。,,"Our Dating Story: The Experienced You and The Inexperienced Me
หนุ่มซิงกับสาวฮอต เดตนี้จะรอดมั้ยนะ",Light Novel,,,Releasing,"Sep 19, 2020",2020,,63,74,706,27,Original,Drama,Romance,Slice of Life,,,,2,2,3,2,4,5,14,29,25,9,#13 Highest Rated 2020,13.0,#12 Most Popular 2020,12.0,Manga · Releasing,TV · Not Yet Released,False,,12,https://anilist.co/manga/132264/Keikenzumi-na-Kimi-to-Keiken-Zero-na-Ore-ga-Otsukiai-suru-Hanashi-/
0,Owari no Chronicle,終わりのクロニクル,,The Ending Chronicle,Light Novel,258,14,Finished,"Jun 25, 2003",2003,"Dec 25, 2005",63,80,703,16,Original,Action,Adventure,Fantasy,,,,1,,,2,3,4,10,14,18,16,#10 Highest Rated 2003,10.0,#6 Most Popular 2003,6.0,Special · Finished,Light Novel · Finished,True,2012.0,3,https://anilist.co/manga/63671/Owari-no-Chronicle/
0,Chuuko demo Koi ga Shitai!,中古でも恋がしたい！,,มือสองแล้วทำไม ถ้าใจคิดจะรัก!,Light Novel,97,13,Finished,"Mar 14, 2015",2015,"Apr 13, 2020",59,69,703,9,Original,Comedy,Drama,Ecchi,,,,1,1,3,6,9,15,20,22,18,4,,,,,Manga · Releasing,,False,,5,https://anilist.co/manga/93867/Chuuko-demo-Koi-ga-Shitai/
0,Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,金色の文字使い ―勇者四人に巻き込まれたユニークチート―,,"Konjiki no Moji Tsukai: Yuusha Yonin ni Makikomareta Unique Cheat
金色の文字使い",Light Novel,,,Releasing,"May 20, 2014",2014,,64,72,698,12,Original,Action,Adventure,Fantasy,,,,1,,2,9,15,12,25,37,31,9,#29 Highest Rated 2014,29.0,,,Manga · Releasing,Light Novel · Releasing,False,,10,https://anilist.co/manga/85842/Konjiki-no-Word-Master-Yuusha-Yonin-ni-Makikomareta-Unique-Cheat/
0,Gonin Hitoyaku demo Kimi ga Suki,五人一役でも君が好き,,,Light Novel,,,Releasing,"Jul 21, 2021",2021,,,73,697,23,Original,Comedy,Romance,,Female Harem,Twins,Male Protagonist,,1,,1,5,4,7,8,6,5,#7 Most Popular 2021,7.0,,,,,False,,6,https://anilist.co/manga/136929/Gonin-Hitoyaku-demo-Kimi-ga-Suki/
0,Dragon Ball Super: Broly,ドラゴンボール超 ブロリー,,,Light Novel,5,1,Finished,"Dec 14, 2018",2018,,72,80,696,40,Anime,Action,Adventure,,,,,2,1,4,4,7,13,27,56,70,60,#8 Highest Rated 2018,8.0,#19 Most Popular 2018,19.0,Movie · Finished,Manga · Releasing,True,2018.0,4,https://anilist.co/manga/105260/Dragon-Ball-Super-Broly/
0,PSYCHO-PASS,PSYCHO-PASS サイコパス,,,Light Novel,,2,Finished,"Feb 4, 2013",2013,"Apr 4, 2013",65,81,690,13,Anime,Action,Sci-Fi,,,,,,,,,5,7,15,27,22,23,#19 Highest Rated 2013,19.0,#27 Most Popular 2013,27.0,TV · Finished,Manga · Finished,True,2012.0,1,https://anilist.co/manga/85603/PSYCHOPASS/
0,D.Gray-man: Reverse,D.Gray-man reverse,,"D-Gray Man Reverse
D.Gray-man Reverse",Light Novel,8,3,Finished,"May 30, 2005",2005,"Dec 3, 2010",66,77,687,15,Original,Action,Adventure,Fantasy,,,,,,2,1,7,10,27,31,21,22,#6 Highest Rated 2005,6.0,#3 Most Popular 2005,3.0,Manga · Releasing,,False,,2,https://anilist.co/manga/39114/DGrayman-Reverse/
0,Ansatsusha de Aru Ore no Status ga Yuusha yori mo Akiraka ni Tsuyoi no da ga,暗殺者である俺のステータスが勇者よりも明らかに強いのだが,My Status as an Assassin Obviously Exceeds the Hero’s,"My Status as an Assassin Obviously Exceeds the Brave's
ถึงเป็นแค่นักฆ่า แต่ดูยังไง ข้าก็เทพกว่าผู้กล้าซะอีก",Light Novel,,,Releasing,"Nov 25, 2017",2017,,59,69,687,10,Original,Action,Adventure,Fantasy,,,,3,3,1,4,4,15,33,24,10,8,#26 Most Popular 2017,26.0,,,Manga · Hiatus,,False,,16,https://anilist.co/manga/104818/Ansatsusha-de-Aru-Ore-no-Status-ga-Yuusha-yori-mo-Akiraka-ni-Tsuyoi-no-da-ga/
0,Sekaiichi Hatsukoi: Yokozawa Takafumi no Baai,世界一初恋 〜横澤隆史の場合〜,,"Sekai Ichi Hatsukoi: Yokozawa Takafumi no Baai
Sekai Ichi Hatsukoi: The Case of Yokozawa Takafumi",Light Novel,,6,Finished,"Oct 29, 2011",2011,"Sep 30, 2014",71,79,685,15,Manga,Comedy,Drama,Romance,,,,,,3,1,7,11,42,34,46,32,#21 Highest Rated 2011,21.0,,,Movie · Finished,Manga · Releasing,True,2014.0,6,https://anilist.co/manga/61105/Sekaiichi-Hatsukoi-Yokozawa-Takafumi-no-Baai/
0,Occultic;Nine,オカルティック・ナイン,,Occultic9,Light Novel,,,Hiatus,"Aug 25, 2014",2014,,62,76,682,11,Visual Novel,Mystery,,,,,,,,1,2,5,7,13,20,16,11,,,,,TV · Finished,Manga · Finished,True,2016.0,1,https://anilist.co/manga/77048/OcculticNine/
0,"Sokushi Cheat ga Saikyou Sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",即死チートが最強すぎて、異世界のやつらがまるで相手にならないんですが。,"My Instant Death Ability is So Overpowered, No One in This Other World Stands a Chance Against Me!","The other world doesn't stand a chance against the power of instant death.
Instant Death",Light Novel,,,Releasing,"Oct 15, 2016",2016,,62,70,681,13,Original,Action,Adventure,Comedy,Conspiracy,Dystopian,Ghost,2,,3,10,6,13,34,29,15,11,#29 Most Popular 2016,29.0,,,Manga · Releasing,TV · Not Yet Released,False,,16,https://anilist.co/manga/101225/Sokushi-Cheat-ga-Saikyou-Sugite-Isekai-no-Yatsura-ga-Marude-Aite-ni-Naranai-n-desu-ga/
0,Kami Nomi zo Shiru Sekai,神のみぞ知るセカイ―神と悪魔と天使,The World God Only Knows,"The World God Only Knows - God and the Devil and an Angel
Kami Nomi zo Shiru Sekai 2 - Inori to Noroi to Kiseki
Kami to Akuma to Tenshi",Light Novel,10,2,Finished,"May 19, 2009",2009,"May 18, 2010",68,76,682,5,Original,Comedy,Romance,Supernatural,,,,2,1,,3,6,17,47,54,42,18,#8 Highest Rated 2009,8.0,#16 Most Popular 2009,16.0,Manga · Finished,,False,,5,https://anilist.co/manga/53032/Kami-Nomi-zo-Shiru-Sekai/
0,Heavy Object,ヘヴィーオブジェクト,,ยุทธการอาวุธมหาประลัย,Light Novel,116,20,Finished,"Oct 10, 2009",2009,"Oct 8, 2021",62,73,682,8,Original,Action,Drama,Mecha,,,,,5,2,4,5,4,16,36,16,9,#17 Highest Rated 2009,17.0,#15 Most Popular 2009,15.0,Manga · Finished,TV · Finished,True,2015.0,2,https://anilist.co/manga/53382/Heavy-Object/
0,Monster Musume no Oisha-san,モンスター娘のお医者さん,Monster Girl Doctor,รักษาหนูหน่อยคุณหมอมอนสเตอร์,Light Novel,,10,Finished,"Jun 24, 2016",2016,"Mar 25, 2022",57,69,678,17,Original,Comedy,Ecchi,Fantasy,,,,2,2,,1,12,14,11,14,7,11,#30 Most Popular 2016,30.0,,,Manga · Releasing,TV · Finished,True,2020.0,4,https://anilist.co/manga/101285/Monster-Musume-no-Oishasan/
0,Washio Sumi wa Yuusha de Aru,鷲尾須美は勇者である,,,Light Novel,9,1,Finished,"Apr 30, 2014",2014,"Nov 29, 2014",73,80,677,29,Original,Fantasy,Mahou Shoujo,Slice of Life,,,,2,1,6,3,7,11,25,50,47,56,#16 Highest Rated 2014,16.0,,,Manga · Cancelled,Movie · Finished,True,2017.0,6,https://anilist.co/manga/86519/Washio-Sumi-wa-Yuusha-de-Aru/
0,"Hoshizora no Shita, Kimi no Koe dake wo Dakishimeru",星空の下、君の声だけを抱きしめる,,"I Hold Your Voice Alone, Under The Starry Sky",Light Novel,7,1,Finished,"Jun 1, 2018",2018,,68,77,676,32,Original,Fantasy,Romance,,Time Manipulation,Tragedy,School,,1,1,4,5,13,26,47,36,15,#14 Highest Rated 2018,14.0,#20 Most Popular 2018,20.0,,,False,,9,https://anilist.co/manga/103897/Hoshizora-no-Shita-Kimi-no-Koe-dake-wo-Dakishimeru/
0,Isekai Nonbiri Nouka,異世界のんびり農家,,Farming life in another world.,Light Novel,,,Releasing,"Oct 30, 2017",2017,,59,67,675,20,Original,Fantasy,,,,,,1,2,3,4,14,18,33,20,10,8,#27 Most Popular 2017,27.0,,,Manga · Releasing,TV · Releasing,True,2023.0,3,https://anilist.co/manga/100461/Isekai-Nonbiri-Nouka/
0,"Hachi-nan tte, Sore wa Nai deshou!",八男って、それはないでしょう！,,"The 8th Son? Are You Kidding Me?
ผมเนี่ยนะ...ชายแปด!",Light Novel,,,Releasing,"Apr 24, 2014",2014,,59,67,670,14,Original,Fantasy,,,,,,2,2,2,7,18,13,32,20,10,12,,,,,TV · Finished,Manga · Releasing,True,2020.0,6,https://anilist.co/manga/86470/Hachinan-tte-Sore-wa-Nai-deshou/
0,Akuyaku Reijou nano de Last Boss wo Kattemimashita,悪役令嬢なのでラスボスを飼ってみました,"I'm the Villainess, So I'm Taming the Final Boss","I’m a Villainous Daughter, so I’m going to keep the Last Boss
Akuyaku Reijo nano de Rasu Bosu wo Kattemimashita",Light Novel,,,Releasing,"Sep 1, 2017",2017,,64,77,669,22,Original,Comedy,Fantasy,Romance,,,,1,,1,1,6,7,19,29,18,14,#23 Highest Rated 2017,23.0,#28 Most Popular 2017,28.0,Manga · Finished,TV · Finished,True,2022.0,8,https://anilist.co/manga/110779/Akuyaku-Reijou-nano-de-Last-Boss-wo-Kattemimashita/
0,Kimi to Boku no Kowareta Sekai,きみとぼくの壊れた世界,,"Our Broken World
Sekai Series",Light Novel,4,1,Finished,"Nov 5, 2003",2003,,65,81,664,29,Original,Mystery,Psychological,Romance,Incest,Meta,Detective,,,2,4,1,4,9,8,33,16,#9 Highest Rated 2003,9.0,#7 Most Popular 2003,7.0,Light Novel · Finished,Light Novel · Finished,False,,6,https://anilist.co/manga/51115/Kimi-to-Boku-no-Kowareta-Sekai/
0,Seishun Buta Yarou wa Logical Witch no Yume wo Minai,青春ブタ野郎はロジカルウィッチの夢を見ない,Rascal Does Not Dream of Logical Witch,"Ao Buta
青ブタ
Seishun Buta Yarou Series
青春ブタ野郎シリーズ
เรื่องฝันปั่นป่วยของผมกับแม่มดเจ้าตรรกะ",Light Novel,5,1,Finished,"Jan 10, 2015",2015,,75,83,661,24,Original,Comedy,Psychological,Romance,,,,,,2,4,5,4,26,51,72,56,#12 Highest Rated 2015,12.0,,,TV · Finished,Manga · Finished,True,2018.0,10,https://anilist.co/manga/145159/Seishun-Buta-Yarou-wa-Logical-Witch-no-Yume-wo-Minai/
0,Jinrui Saikyou no Hatsukoi,人類最強の初恋,,"The First Love of Humanity's Strongest
The Unrequited Love of Mankind's Strongest
Saikyou Series",Light Novel,2,1,Finished,"Apr 23, 2015",2015,,,83,659,10,Original,Action,Drama,Romance,,,,,,,1,1,1,1,3,4,6,,,,,Light Novel · Finished,Light Novel · Finished,False,,4,https://anilist.co/manga/87272/Jinrui-Saikyou-no-Hatsukoi/
0,Unnamed Memory,Unnamed Memory,Unnamed Memory,"Unnamed Memory: The Witch of the Azure Moon and the Cursed Prince
อันเนมด์ เมโมรี",Light Novel,63,6,Finished,"Jan 17, 2019",2019,"Apr 17, 2021",63,79,653,23,Original,Adventure,Fantasy,Romance,,,,,,1,,4,6,9,22,15,11,#23 Highest Rated 2019,23.0,#23 Most Popular 2019,23.0,Manga · Releasing,TV · Not Yet Released,False,,2,https://anilist.co/manga/120040/Unnamed-Memory/
0,Yes ka No ka Hanbun ka,イエスかノーか半分か,"Yes, No, or Maybe?",Tak... Nie... Może...,Light Novel,,,Releasing,"Nov 8, 2014",2014,,,76,651,11,Original,Romance,,,,,,2,,,1,3,3,8,11,8,12,,,,,Movie · Finished,Light Novel · Finished,True,2020.0,6,https://anilist.co/manga/112949/Yes-ka-No-ka-Hanbun-ka/
0,Kanojo no Imouto to Kiss wo Shita.,カノジョの妹とキスをした。,I Kissed my Girlfriend's Little Sister?!,"I Kissed My Girlfriend's Little Sister
ผมจูบกับน้องสาวแฟนไปซะแล้ว",Light Novel,,4,Finished,"Apr 14, 2020",2020,"Sep 14, 2022",57,67,646,20,Original,Comedy,Romance,,Male Protagonist,Netorare,Twins,2,3,1,6,5,9,19,15,12,5,#24 Highest Rated 2020,24.0,#13 Most Popular 2020,13.0,Manga · Releasing,,False,,7,https://anilist.co/manga/123395/Kanojo-no-Imouto-to-Kiss-wo-Shita/
0,Jigokuraku: Utakata no Yume,地獄楽 うたかたの夢,,Hell's Paradise: Utakata's Dream,Light Novel,4,1,Finished,"Sep 4, 2019",2019,,,83,645,9,Original,Action,Adventure,Mystery,,,,,,,,4,,7,16,11,14,#24 Most Popular 2019,24.0,,,Manga · Finished,,False,,4,https://anilist.co/manga/111643/Jigokuraku-Utakata-no-Yume/
0,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",異世界でチート能力を手にした俺は、現実世界をも無双する ～レベルアップは人生を変えた～,"I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too","I Got a Cheat Ability in a Different World, and Became Extraordinary Even in the Real World
Isekai de Cheat Nouryoku Ote ni Shita Ore wa, Genjitsu Sekai o mo Musou Suru
สกิลโกงไร้เทียมทาน สร้างตำนานในสองโลก: ชีวิตพลิกผันด้วยการอัปเลเวล
I Got a Cheat Skill in Another World",Light Novel,,,Releasing,"Dec 20, 2018",2018,,61,70,643,35,Original,Action,Adventure,Fantasy,Isekai,Alternate Universe,School,2,2,2,3,8,18,31,25,16,9,#27 Highest Rated 2018,27.0,#21 Most Popular 2018,21.0,Manga · Releasing,TV · Not Yet Released,False,,22,https://anilist.co/manga/116063/Isekai-de-Cheat-Skill-wo-Te-ni-Shita-Ore-wa-Genjitsu-Sekai-wo-mo-Musou-Suru-Level-Up-wa-Jinsei-wo-Kaeta/
0,Nanatsu no Taizai: Seven Days,七つの大罪 セブンデイズ,The Seven Deadly Sins: Seven Days,,Light Novel,8,1,Finished,"Dec 26, 2014",2014,,69,77,640,9,Manga,Fantasy,Romance,,,,,1,,2,3,15,10,49,58,36,37,#19 Highest Rated 2014,19.0,,,Manga · Finished,Manga · Finished,False,,5,https://anilist.co/manga/98813/Nanatsu-no-Taizai-Seven-Days/
0,Densetsu no Yuusha no Densetsu,伝説の勇者の伝説,,"The Legend of the Legendary Heroes
DenYuDen
DenYuuDen
LOLH",Light Novel,59,11,Finished,"Feb 25, 2002",2002,"Oct 25, 2006",60,72,639,7,Original,Action,Adventure,Fantasy,,,,,,6,2,4,11,17,27,7,10,#10 Highest Rated 2002,10.0,#8 Most Popular 2002,8.0,TV · Finished,Manga · Finished,True,2010.0,5,https://anilist.co/manga/51658/Densetsu-no-Yuusha-no-Densetsu/
0,Kuro no Shoukanshi: The Berserker Rises to Greatness,黒の召喚士　～戦闘狂の成り上がり～,Black Summoner,"Black Summoner: A combat maniac's ascension
นักอัญเชิญทมิฬ",Light Novel,,,Releasing,"Jun 25, 2016",2016,,61,71,635,25,Original,Action,Adventure,Fantasy,,,,2,3,,5,8,12,26,32,17,8,,,,,Manga · Releasing,TV · Finished,True,2022.0,8,https://anilist.co/manga/101810/Kuro-no-Shoukanshi-The-Berserker-Rises-to-Greatness/
0,Isekai Ryouridou,異世界料理道,Cooking with Wild Game,พ่อครัวมือใหม่ผจญภัยต่างโลก,Light Novel,,,Releasing,"Feb 20, 2015",2015,,60,69,632,16,Original,Adventure,Drama,Fantasy,,,,2,1,,1,18,24,21,26,16,6,,,,,Manga · Releasing,,False,,2,https://anilist.co/manga/94081/Isekai-Ryouridou/
0,"Yatara to Sasshi no Ii Ore wa, Dokuzetsu Kuudere Bishoujo no Chiisana Dere mo Minogasazu ni Guigui Iku",やたらと察しのいい俺は、毒舌クーデレ美少女の小さなデレも見逃さずにぐいぐいいく,From Toxic Classmate to Girlfriend Goals,"Dokuzetsu Kuudere Bishoujo
Relentlessly Approaching the Poison-Tongued and Indifferent Beauty to Tickle the Cutesy Reactions Out of Her",Light Novel,,6,Finished,"Jul 15, 2020",2020,"Jun 14, 2022",61,73,631,32,Original,Comedy,Romance,Slice of Life,,,,2,,2,1,7,5,20,17,15,10,#18 Highest Rated 2020,18.0,#14 Most Popular 2020,14.0,Manga · Finished,,False,,18,https://anilist.co/manga/129009/Yatara-to-Sasshi-no-Ii-Ore-wa-Dokuzetsu-Kuudere-Bishoujo-no-Chiisana-Dere-mo-Minogasazu-ni-Guigui-Iku/
0,Slayers,スレイヤーズ,Slayers,,Light Novel,,,Releasing,"Jan 17, 1990",1990,,68,81,630,13,Original,Action,Adventure,Comedy,,,,,,,2,3,12,13,19,33,21,#1 Highest Rated 1990,1.0,#1 Most Popular 1990,1.0,TV · Finished,TV · Finished,True,1997.0,1,https://anilist.co/manga/38876/Slayers/
0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka: Familia Chronicle - Episode Ryuu,ダンジョンに出会いを求めるのは間違っているだろうか ファミリアクロニクル episodeリュー,Is It Wrong to Try to Pick Up Girls in a Dungeon? Familia Chronicle,"Ryu Gaiden: Grand Casino wo Buttsubuse!
มันผิดรึไงถ้าใจอยากจะพบรักในดันเจี้ยน Familia Chronicle Episode Ryu",Light Novel,2,1,Finished,"Mar 14, 2017",2017,,69,79,629,11,Original,Action,Fantasy,,Elf,Gambling,Crossdressing,,,,,6,9,34,45,34,18,#11 Highest Rated 2017,11.0,#29 Most Popular 2017,29.0,Manga · Finished,Light Novel · Releasing,False,,15,https://anilist.co/manga/99142/Dungeon-ni-Deai-wo-Motomeru-no-wa-Machigatteiru-Darou-ka-Familia-Chronicle--Episode-Ryuu/
0,Yoimonogatari,宵物語,,"Yoimonogatari: Evening Tale
Mayoi Snail
Mayoi Snake",Light Novel,43,1,Finished,"Jun 14, 2018",2018,,63,78,628,4,Original,Comedy,Drama,Mystery,,,,,,,1,6,5,9,21,11,17,#24 Highest Rated 2018,24.0,#22 Most Popular 2018,22.0,Light Novel · Finished,Light Novel · Finished,False,,1,https://anilist.co/manga/143775/Yoimonogatari/
0,Dungeon Seeker,ダンジョンシーカー,,,Light Novel,59,6,Finished,"Jul 22, 2015",2015,"Oct 19, 2017",58,64,626,9,Original,Action,Adventure,Drama,,,,1,5,9,6,14,18,35,28,14,4,,,,,Manga · Finished,,False,,2,https://anilist.co/manga/97998/Dungeon-Seeker/
0,Shinigami wo Tabeta Shoujo,死神を食べた少女,,"The Girl Who Ate a Death God
Girl Who Ate Death",Light Novel,35,2,Finished,"Dec 15, 2012",2012,,66,79,623,20,Original,Action,Fantasy,Supernatural,War,Military,Seinen,,1,2,,4,7,17,29,28,14,#18 Highest Rated 2012,18.0,#28 Most Popular 2012,28.0,Light Novel · Finished,Light Novel · Finished,False,,4,https://anilist.co/manga/87073/Shinigami-wo-Tabeta-Shoujo/
0,Yakusoku no Neverland: Omoide no Film-tachi,約束のネバーランド～想い出のフィルムたち~,,The Promised Neverland: Films of Memories,Light Novel,,1,Finished,"Dec 4, 2020",2020,,,78,622,14,Manga,,,,,,,,,1,1,,1,3,3,7,4,#15 Most Popular 2020,15.0,,,Light Novel · Finished,Manga · Finished,False,,6,https://anilist.co/manga/140203/Yakusoku-no-Neverland-Omoide-no-Filmtachi/
0,Bleach: The Death Save The Strawberry,BLEACH The Death Save The Strawberry,,,Light Novel,7,1,Finished,"Sep 4, 2012",2012,,63,72,619,13,Manga,Action,Adventure,Supernatural,,,,1,2,2,7,7,15,34,21,19,16,#27 Highest Rated 2012,27.0,#29 Most Popular 2012,29.0,Manga · Finished,,False,,6,https://anilist.co/manga/73607/Bleach-The-Death-Save-The-Strawberry/
0,"Kono Subarashii Sekai ni Shukufuku wo! Extra: Ano Orokamono ni mo Kyakkou wo! Subarashiki kana, Mei Wakiyaku",この素晴らしい世界に祝福を!エクストラ あの愚か者にも脚光を! 素晴らしきかな、名脇役,,"A time in the limelight for this fool too!
That fool is also in the spotlight! Give Blessings on This Wonderful World! Extra
ขอให้โชคดีมีชัยในโลกแฟนตาซี! เอ็กซ์ตร้า ขอให้เจ้าโง่นั่นมีบทในโลกแฟนตาซี!",Light Novel,42,7,Finished,"Aug 1, 2017",2017,"May 1, 2020",67,79,615,13,Original,Action,Adventure,Comedy,,,,,,1,2,2,12,28,30,22,22,#15 Highest Rated 2017,15.0,#30 Most Popular 2017,30.0,Manga · Finished,Light Novel · Finished,False,,17,https://anilist.co/manga/102171/Kono-Subarashii-Sekai-ni-Shukufuku-wo-Extra-Ano-Orokamono-ni-mo-Kyakkou-wo-Subarashiki-kana-Mei-Wakiyaku/
0,DDD,DDD,,Decoration Disorder Disconnection,Light Novel,,,Hiatus,"Jan 10, 2007",2007,,65,84,614,19,Original,Horror,Supernatural,,,,,,,,,2,3,5,17,18,17,#11 Highest Rated 2007,11.0,#8 Most Popular 2007,8.0,,,False,,1,https://anilist.co/manga/45486/DDD/
0,"Watashi ga Koibito ni Nareru Wake Naijan, Murimuri! (※Muri ja Nakatta!?)",わたしが恋人になれるわけないじゃん、ムリムリ! (※ムリじゃなかった!?),There’s No Freaking Way I’ll be Your Lover! Unless…,"Wata-Nare
WataNare
ให้เป็นแฟนได้ไง ไม่เอาไม่ไหวหรอก! (※หรือว่าจะไหวนะ!?)
我怎么可能成为你的恋人，不行不行！（※不是不可能！？）",Light Novel,,,Releasing,"Feb 21, 2020",2020,,66,81,612,29,Original,Comedy,Romance,,,,,1,,,1,2,1,21,15,22,19,#9 Highest Rated 2020,9.0,#16 Most Popular 2020,16.0,Manga · Releasing,,False,,11,https://anilist.co/manga/122462/Watashi-ga-Koibito-ni-Nareru-Wake-Naijan-Murimuri-Muri-ja-Nakatta/
0,Bungou Stray Dogs: Dead Apple,文豪ストレイドッグス DEAD APPLE,Bungo Stray Dogs: DEAD APPLE,"Bungo Stray Dogs Novel 5
คณะประพันธกรจรจัด ตอน DEAD APPLE",Light Novel,6,1,Finished,"Mar 10, 2018",2018,,66,80,611,12,Anime,Action,Drama,Mystery,,,,2,,1,1,3,10,13,15,22,29,#17 Highest Rated 2018,17.0,#23 Most Popular 2018,23.0,Movie · Finished,Manga · Releasing,True,2018.0,5,https://anilist.co/manga/123124/Bungou-Stray-Dogs-Dead-Apple/
0,Nozomanu Fushi no Boukensha,望まぬ不死の冒険者,The Unwanted Undead Adventurer,เส้นทางพลิกผันชองราชันอมตะ,Light Novel,,,Releasing,"Oct 25, 2017",2017,,62,72,610,16,Original,Action,Adventure,Fantasy,,,,,1,1,3,4,15,31,27,16,8,#28 Highest Rated 2017,28.0,,,Manga · Releasing,TV · Not Yet Released,False,,4,https://anilist.co/manga/101770/Nozomanu-Fushi-no-Boukensha/
0,Knights & Magic,ナイツ＆マジック,,ไนท์ & แมจิก,Light Novel,,,Releasing,"Jan 30, 2013",2013,,58,70,611,11,Original,Action,Fantasy,Mecha,,,,3,,2,3,7,15,14,25,8,7,#28 Most Popular 2013,28.0,,,TV · Finished,Manga · Finished,True,2017.0,3,https://anilist.co/manga/85810/Knights--Magic/
0,Amarimonogatari,余物語,,"Amarimonogatari: Leftover Tale
Yotsugi Body
Yotsugi Buddy
Yotsugi Shadow",Light Novel,43,1,Finished,"Apr 17, 2019",2019,,63,82,608,7,Original,Comedy,Drama,Mystery,,,,,,,,2,6,4,15,16,16,#20 Highest Rated 2019,20.0,#25 Most Popular 2019,25.0,Light Novel · Finished,Light Novel · Finished,False,,1,https://anilist.co/manga/143776/Amarimonogatari/
0,NARUTO Ninden Series,NARUTO -ナルト- 忍伝シリーズ,,"Tale of the Utterly Gutsy Shinobi
NARUTO: Dokonjo Ninden
The Tale of the Utterly Purehearted Shinobi
NARUTO Dojunjou Ninden",Light Novel,,2,Finished,"Aug 4, 2010",2010,"Aug 4, 2015",63,73,608,16,Original,Adventure,,,,,,1,,2,4,11,17,26,18,14,19,#17 Highest Rated 2010,17.0,#15 Most Popular 2010,15.0,Manga · Finished,,False,,3,https://anilist.co/manga/70225/NARUTO-Ninden-Series/
0,Tondemo Skill de Isekai Hourou Meshi,とんでもスキルで異世界放浪メシ,Campfire Cooking in Another World with My Absurd Skill,"Regarding the Display of an Outrageous Skill Which Has Incredible Powers
Gourmet Adventure of Legendary Tamer
สกิลสุดพิสดารกับมื้ออาหารในต่างโลก",Light Novel,,,Releasing,"Nov 25, 2016",2016,,61,70,605,21,Original,Adventure,Comedy,Fantasy,,,,1,,2,5,9,17,29,18,20,7,,,,,Manga · Releasing,TV · Releasing,True,2023.0,6,https://anilist.co/manga/99049/Tondemo-Skill-de-Isekai-Hourou-Meshi/
0,Vamp!,ヴぁんぷ！,Vamp!,Vanpu!,Light Novel,38,5,Finished,"May 1, 2004",2004,"Oct 9, 2010",59,75,602,16,,Comedy,Fantasy,Horror,,,,1,,1,,9,5,7,8,21,8,#8 Highest Rated 2004,8.0,#7 Most Popular 2004,7.0,,,False,,1,https://anilist.co/manga/46735/Vamp/
0,Mitou Shoukan://Blood Sign,未踏召喚://ブラッドサイン,The unexplored summon://blood-sign,,Light Novel,80,10,Finished,"Sep 10, 2014",2014,"Jun 8, 2019",,76,599,6,,Action,Drama,Fantasy,,,,,1,,5,2,4,8,11,10,9,,,,,,,False,,3,https://anilist.co/manga/92402/Mitou-ShoukanBlood-Sign/
0,Code Geass: Hangyaku no Lelouch R2,コードギアス　反逆のルルーシュＲ２,,Code Geass: Lelouch of the Rebellion R2,Light Novel,27,4,Finished,"May 31, 2008",2008,"Feb 28, 2009",65,83,594,17,Anime,Action,Drama,Mecha,,,,1,,,2,3,1,6,11,28,21,#13 Highest Rated 2008,13.0,#11 Most Popular 2008,11.0,TV · Finished,Light Novel · Finished,True,2008.0,6,https://anilist.co/manga/133106/Code-Geass-Hangyaku-no-Lelouch-R2/
